18
200
p_lm,p_nn,p_dnn,p_dnn2
0.12430419143731547,0.03976382126939474,4.663250106423504e-22,0.764214637363537
0.7845715367390442,0.0002547031228936602,1.5638708138909069e-29,0.32800394759225493
0.3914172605323939,0.23117787598219985,8.47784855908696e-21,0.1559923667719717
0.20235808352965376,0.7077258548199733,1.6258337376805678e-16,0.5672935026997544
0.005324651901683848,7.885892522781891e-06,0.07330490327009066,0.18454430873154615
0.9671384657673819,0.1559181007975771,1.6213378007942723e-15,0.8599836525685004
0.5361842777355721,0.1470981580988141,1.7251435011977906e-22,0.16441981163058883
0.4753396053045127,0.47298933539092547,3.1582117292944504e-06,0.2492757416584861
0.49233633605108884,0.12374611900592043,3.0979118408632816e-15,5.646836903192123e-07
0.5365115739013908,0.0646961352449721,2.5612234243035e-11,0.40769204343703247
0.9914476800056983,0.23891720152932971,5.21752291129321e-14,0.5164338998474568
0.8777669747922796,0.30951216314196517,2.8652582034135253e-09,0.314326016410173
0.24982131032384816,0.00020997178045517156,6.341110112479127e-30,0.025072683122179754
0.9093661619884974,0.05175353879148447,4.290423916448647e-19,0.2464041637234049
0.35078581007862897,0.036805193116614274,1.7745223759247668e-38,0.08428271431655678
0.8252401730298171,0.00013482513549519813,4.898645030195401e-45,0.2712678095369614
0.8085146021845728,5.960520571705424e-10,4.375102615707092e-32,0.05534134811908409
0.39118685721641555,0.351428991045588,3.975496686406144e-09,0.3635574040701035
0.6716294254115847,0.6045489638489658,6.966402528064071e-29,0.521863900718256
0.5787736458695085,7.796357202646977e-05,1.0255692093510907e-15,0.012162619077948324
0.941420191344161,0.0025663787492322824,1.0396641041803132e-35,0.6701875623112555
0.8245590905665647,0.00044079100426159775,3.588691552558326e-11,0.25281339209411036
0.6179842246499425,0.39047659686745584,3.812431355869315e-20,0.7814422733879248
0.4628957638937622,0.049802459470780776,4.93559527760502e-50,0.0009724442446332263
0.7824462016310347,0.02270294694662546,1.9538504968278321e-28,0.6081491468600053
0.773317413821687,0.004610759307158444,6.52428175211012e-18,0.2893660898477747
0.41644131578372967,0.12242106451879702,9.02330839699217e-19,0.625317427970205
0.03298086858982043,0.0004418483761252155,8.209085140864746e-05,0.39465478448777924
0.6835501820387313,0.6334914222409538,1.5350864395274315e-17,0.7358658923958625
0.40132600711630084,0.8904031899267347,1.6912270703055448e-54,0.2057503375711468
0.06701720141293686,0.0003273381477491607,9.806117223157894e-12,0.9329860425344663
0.18704632351200687,0.9096918103679922,5.880448081135185e-07,0.9888150766080326
0.6603885227311005,5.445593111815945e-05,1.845324001545757e-33,0.4493319386416623
0.3272043152224493,0.7482250106145003,3.584125649621419e-15,0.909474125495835
0.024446217390314644,6.044892245374342e-12,9.594388546684463e-53,0.032512008314577415
0.8354015537396607,0.018001767133413286,2.468091021643505e-48,0.018566336912425877
0.7212597949552626,3.3152944638530488e-06,3.404776732319853e-30,0.7116753878679607
0.2093806982732417,0.14022452755693465,1.1387069179573484e-64,0.9059947799990565
0.8259916509214671,0.017357192899452242,5.821488253392455e-27,0.4987031395927237
0.9023149985793287,0.35015407555037203,5.379681715340226e-16,0.9040772509144843
0.4716922596207026,0.038665591533753464,9.35348139760633e-24,0.9003501706927105
0.0008774971633427452,0.7765387017870684,4.860577988396638e-19,0.44003365456419397
0.010017632856508939,0.023505300224232438,0.7555019731704535,0.7580034665742097
0.571705404069091,0.0004412583651623526,1.1026949017543125e-52,0.8698381405005314
0.0924688497978178,0.27981499903814655,2.188532104608033e-06,0.06039777521215528
0.242580934007372,0.003983414047583353,5.447518024062532e-57,0.4538184286949756
0.03971478173067716,5.6219522997610414e-05,2.3435577267947147e-36,3.0792565492655284e-15
0.6652889717095998,7.629563805342901e-07,0.0006491342266159777,0.03761532362099869
0.22805558036776516,0.5290567681674256,2.7696165744478712e-17,0.7344971376673126
0.362446530262033,0.015248822277034078,1.0382983432469034e-22,0.4361068760202941
0.8456963514978422,1.907024029267126e-05,9.763587490910987e-36,1.2256656852624261e-05
0.44454866925790637,0.0210240570223505,1.2233204025021937e-23,0.15093903661569993
0.9591637005012914,0.00017059765454860605,2.6694085111175654e-36,0.9391822746364087
0.1974628528076523,9.054596349153284e-05,4.3303583195810115e-28,0.8636068730084526
0.03331556837456288,1.8077192866182172e-05,0.0029468937205395164,0.9369037589713739
0.9896215300857313,0.09121994101544348,0.45978005644925635,0.46018946287649753
0.9635080170132682,0.5316326853427047,1.6830748271163662e-36,0.7962570877447657
0.5496865443785944,0.038034397289642724,2.028825868183388e-33,0.4586669055956176
0.9651496843225467,0.20873893760418494,2.9438858762408478e-43,0.19299659525277923
0.748380666609199,0.0521296790447954,6.149194076940742e-23,0.49198468843413357
0.3952158420333163,6.1883233888836e-10,1.1087839554209755e-34,0.5955122311187238
0.9401345435941768,0.36327713115835236,2.1052961968658786e-26,0.3051510384031314
0.18985852325280136,4.3265951797997674e-06,0.4977520294173601,0.2670299175442683
0.4626519985855604,0.1687867513174066,4.828281578224042e-27,0.02977441944160433
0.38511435488519896,0.5917829221717814,1.2045252597679924e-10,0.7136410487419966
0.4132140860369595,0.022720507471909075,4.170803188518331e-27,0.26600440354135046
0.16269623553319087,0.8127136665237586,2.621588330266532e-06,0.0006963612737483486
0.38619346211071237,0.09895923654266818,1.7969794072638583e-20,0.6176256687736394
0.4232141911946852,0.007785198801769238,1.2680951695309475e-41,0.684911755179495
0.914944880916591,0.03512897986739704,3.35866653060376e-28,0.08210893309867605
0.00816472421839721,0.8774960642641398,5.6317941257961e-38,0.7519529855133479
0.540896689087862,0.10323980848957272,1.7991904667214363e-33,0.31086806669324074
0.874553813499599,0.2833710820454204,3.1465734804478067e-27,0.678514031223554
0.4134312311883044,0.9050233472186473,4.1361242997154626e-21,0.23531603351244434
0.5066036862877823,0.268610054161053,8.202932713511644e-26,0.19883403620108664
0.9333450373692639,0.31323322717909863,0.0004293145954444348,0.2087713727535334
0.6867617650173963,0.6285799957915407,1.852222893963649e-29,2.341168740911212e-16
0.7755890582675147,0.002415405282836251,4.91640844131464e-13,0.48933826970406114
0.35846070542386155,0.553792271884074,3.883547008573356e-06,0.6244739229542804
0.2810393049506303,0.9072503688138643,1.5445821174911778e-12,0.7693938391137904
0.6175763601172227,0.8322276810695146,4.344668196255636e-17,0.32359376641796733
0.3411889673709121,0.06682894748091381,1.595144659671487e-48,0.8354162257443856
0.5299910358603341,0.8133526596087106,5.105499473615833e-13,0.11796133156061601
0.7222148467511963,0.17950475858949155,0.49451833768587594,0.5930383717410155
0.8169658547399609,4.852095790487651e-10,1.886277163910755e-25,0.018194963966693452
0.7958190374225151,0.004974138798764007,1.2823304846969301e-33,0.8685076379176773
0.22401860488696987,0.02651253110566234,2.793361928653806e-17,0.041583431768029165
0.5633153115041754,0.00027538179863627175,9.963079776521728e-51,0.1744544288526334
0.3991615312786374,0.8334898985002862,8.548665374329371e-07,0.07363222636553485
0.9472217506097232,0.1664009011613078,4.368738757376289e-62,0.28033166973097723
0.3653442368743699,0.0035291921631575326,2.5878406654439005e-19,0.8624947646443496
0.0709827040315947,0.16642529830238928,7.669755243292028e-11,0.12542752020382497
0.3910905990095144,0.40487906450433053,6.799173323537103e-08,0.03837453587956434
0.9404915351078516,0.9717638045690539,1.9740581085281183e-10,0.9618399277400911
0.7621433589675245,0.0005627818950763885,4.642180596955377e-31,0.7706720863030962
0.8312426161702726,0.0001601860346787869,2.478783512767797e-17,0.13627603203266114
0.235474811166006,0.000771158846070515,1.8645744286041627e-38,0.732316613028609
0.5650012349570401,0.2924547748125409,3.8749381906758495e-19,0.06391810952531934
0.4303845005354965,0.007396376335332998,2.0369696006417221e-25,0.4963935906438153
0.6631115349911091,2.8795557396058352e-06,2.2847406176377446e-61,0.12971410811140288
0.8884807283800495,3.746718831089425e-05,1.6290401591613033e-33,0.059900117821782534
0.4786865414412911,0.052433052533857084,7.9240889639727085e-22,0.01548574040425341
0.25719485256511737,0.0043217998259888705,3.366301073944175e-30,0.848632858598994
0.6396221012444256,0.0012758638123325716,1.8880248628892414e-49,0.963826944270481
0.3015016265631041,0.0030534559599524336,4.139425772874756e-46,7.807163692287615e-23
0.17783472085270025,0.3296314883387119,2.7285753802484884e-14,0.292350633864062
0.34289200363658656,0.09890829753267678,3.994735471250977e-37,0.36636547913925877
0.40280354629535053,0.0008559438434624656,0.00038028044379230785,0.4952931450430872
0.5000985205069355,0.005727082096562348,1.4477392341065542e-23,0.3423955861341491
0.8464359030434798,0.006930074165179439,1.253474126338758e-53,0.0013775249186869123
0.4682053775269218,0.015167879572210413,1.8471641866362168e-19,0.07696221161253836
0.6984346653766906,3.265996311837927e-10,2.4653034525399076e-38,0.2889013616698519
0.01684274049105363,0.021109274893037534,1.1882037053165946e-14,0.04435741235000766
0.086822382820605,1.9308992950689956e-06,1.8146237217188771e-16,0.8089247090760304
0.6917058939353816,0.46105740626800107,9.483207709171607e-15,0.13576440347879673
0.9490491474408281,0.2651438786547923,3.4205519121259706e-44,0.2147911401303686
0.47307985992103097,0.4927153022783327,1.2870997458514502e-10,0.8674938386638125
0.13365423597214762,6.02258943372861e-09,2.748107300708741e-27,0.0008811532372354406
0.6357372107776847,5.109600247249339e-05,7.056077013865039e-40,0.22636538263512673
0.8628013069839615,0.022582701111544524,2.3650683393734647e-17,0.02931660277758265
0.04164186184742754,0.003989883976023675,1.033427387884511e-16,0.08089198287644178
0.2573301600512586,0.00339748698000467,1.8050477582702823e-27,0.3607890736777063
0.6262847902556377,1.970512470830565e-07,2.0128366148109766e-20,0.19808158245417107
0.8877334884953356,0.0056238545087975355,2.6072539804203674e-71,0.008867697677440311
0.30537803464692154,0.02988803847159748,5.43990134821395e-27,0.8662637102658718
0.19523034214493856,5.568399223978108e-05,7.311480978392232e-35,0.1761605149704557
0.5606426586337233,0.6119145193497322,2.98066111756489e-08,0.38352629584529097
0.38830177178098113,0.43755514919868277,2.5113020300451595e-37,0.45330934666444556
0.14072795404363825,0.580318450087207,3.220092872673463e-11,0.07634917460892236
0.9247134316239365,1.4918226777047e-21,7.846771215439409e-64,0.34570643940016776
0.5130562581451577,0.006543706568247518,7.029608941013408e-30,0.4693636656741078
0.4857671785908644,6.090274877839087e-05,1.915247634663745e-38,0.02244840402958279
0.5921302463712634,1.9303312826532833e-12,5.854806898120615e-57,7.803729469989385e-05
0.4906190392508134,0.023211821759858756,2.9045613806356276e-11,0.6603035078152488
0.09586102597615273,0.006489507607641791,5.302010865625798e-63,0.9900933230364118
0.15584827995619738,0.017952609917473692,4.2975965866675586e-39,0.009244174130670673
0.6708238612452081,0.00010616105984097087,3.048551105785507e-22,0.04643295734111289
0.9063826053651743,0.9991580045058689,2.2581550893629434e-09,0.09785083034986863
0.5236309925830633,0.6393514845478909,0.10236731159515736,0.9939812781763105
0.8671717252234441,0.38870786128231727,2.783650522000064e-15,0.3337080987413611
0.8467833876645655,0.4573938589223713,1.987409852614777e-19,0.6708508982790504
0.7722274939949665,3.856399058413923e-12,5.570387349063352e-24,0.5727357861616693
0.24161947469171086,0.5302981894382859,1.285032185538031e-12,0.4376297009512282
0.6395671698267006,0.6396720208943973,5.395816168725465e-12,0.1553916256728425
0.018096215251891368,0.00011423231355073603,1.1304974742125433e-18,0.0019645405704857336
0.7077174822069496,0.004415264528353926,1.3220311708897478e-19,2.213291437563651e-12
0.4362807530853907,0.0003343550599418108,1.4754652725911495e-19,0.8361024251966399
0.9477333853183403,0.08222680024337577,9.811082583511151e-29,0.3095915761180992
0.26800897288309466,1.8615894378690224e-06,5.788724261744295e-47,0.41101098943261416
0.813169990460642,0.0012315652747982553,1.2573642413551104e-17,0.07095237393413913
0.9377615623463103,0.10452433663949688,2.1151240735664398e-23,0.3347554036779782
0.32063385231206787,6.8227921776876925e-06,1.6122362897580577e-74,0.034231159750372823
0.30287408728313625,1.5214589463170636e-09,5.169295533896817e-36,0.2196725463820589
0.26412284545308196,0.3470194342511316,1.4151415683667873e-27,0.7600256153334317
0.6854907090403053,0.005443478875365358,8.832969190727108e-20,2.166698531733536e-11
0.12790864358635984,9.845346291177628e-08,2.5057863415314514e-18,0.10628361495003498
0.4028686393942571,0.0011923213951381573,8.094522511819802e-89,0.26391983064538616
0.5452627178028843,5.685809015398535e-13,6.669562439775728e-50,0.008524886585361552
0.70086243198534,2.3064771187363214e-05,3.945384330220285e-37,1.6138931360311652e-12
0.678789847086226,0.0006386550641635648,3.36304560356616e-56,9.010645765838199e-22
0.4916210245870841,0.433930951102277,9.207412660648701e-19,2.7139177809705013e-11
0.4723565908201136,0.004000192225877338,5.544703161458474e-57,0.37687902761213143
0.754513558699686,0.25280951294977605,6.228326135655263e-12,0.7463609151974634
0.3119250436921485,0.3430018359606859,2.8050679596602597e-10,0.15570195341972143
0.6252881258087567,0.03757983545904812,3.571481978430362e-15,0.25361051821009084
0.5526382501429223,0.057239229384722354,3.9267990953618103e-63,0.08931980039217688
0.08680287989643498,4.0886965076159466e-15,1.80092968621551e-33,0.4431257919547692
0.3693683703517905,0.20347357144018818,0.0002467930131897914,0.09555598448880064
0.838660664114821,0.07520484180194971,3.429975285710738e-37,0.4027213097387218
0.5401472089470184,0.5375414427144438,3.1822639740601366e-28,0.6425105981833157
