18
200
p_lm,p_nn,p_dnn,p_dnn2
0.9250170676918852,0.355451412442211,0.3528138104239067,0.34048376998892615
0.25781843842813373,0.23056120520893797,0.21820024202789723,0.3964961351446743
0.16444639509019343,0.002676385334247505,0.003318651510518189,0.004598167537262067
0.05881390657115928,0.5055850173566119,0.525141940538334,0.5834379786318603
0.8366347552895863,0.4890793651277374,0.43070220793248515,0.5366996939508877
0.5965231989329429,0.8925772428525813,0.8709929047817637,0.8087865608953386
0.17064506022028333,0.7470036575525066,0.7156095338377059,0.7630334961798387
0.2645513094971132,0.6079041803316323,0.5312099251566704,0.7193259128162026
0.7774853321779764,0.1272832492766113,0.12806613789737523,0.13578382816061796
0.644864271834237,0.7712306491183254,0.712346200580336,0.723348118000867
0.5574769222901848,0.7845921825173026,0.8221934187832429,0.8754128955324827
0.3908540723275914,0.6585853168731229,0.8155006581288937,0.5938008798019971
0.9779314045822048,0.20164374941908925,0.15673496504507123,0.24338941062759112
0.5599784964643701,0.7227206872185373,0.7102026158635517,0.6827793400035354
0.7670491641090876,0.6756037306581546,0.6671959792179452,0.544091485667602
0.5636810623940887,0.43883550980833597,0.25209462147342987,0.690536387067635
0.952127752678029,0.3035810263398705,0.31236011405258357,0.2883360895082596
0.590490503511937,0.5432132760847249,0.4837765940842038,0.861174539237833
0.913455872650136,0.6975036486460392,0.7070795752050125,0.694103768157286
0.9419980323067015,0.7844983950649693,0.776796809779667,0.6468175971880407
0.6524074056822645,0.48002780786518084,0.41843575759687657,0.6045940402208794
0.767393767749431,0.7278507737618735,0.7455911736098867,0.7642775070292525
0.8117296246953695,0.8720174776736845,0.9127888196250853,0.8546760184011221
0.9950938249117994,0.7978876748383039,0.8232932575436964,0.6689385774091026
0.14078060427951294,0.3949898515631677,0.45028505536777685,0.2988605272796854
0.05109276886094074,0.10247408914178366,0.10397470124827901,0.13719163606519438
0.65126846616856,0.5692599452163981,0.5801608756923796,0.6018416505630415
0.12205363749750837,0.6599933760689014,0.5977619684958823,0.6635274035145218
0.14077005102218398,0.7342688137020943,0.7334032338163323,0.7561660300227674
0.35391684209853846,0.108303624985113,0.0967746763305509,0.09707031135028486
0.7555700272625454,0.4501175848967406,0.5602260714325741,0.3955037953319538
0.9899917024595322,0.6337423180410049,0.6737292212421836,0.612733046257904
0.1524476768957264,0.38099980031726244,0.372517201906692,0.5202120307070257
0.5129158377891232,0.7004884356483011,0.7099463843253115,0.7162701037483817
0.8267148410743561,0.06863762397423194,0.08998815631921935,0.16977143150864138
0.40137132734173053,0.8873221690863019,0.895737990791033,0.9143485802756396
0.36638731089326826,0.48036305527245715,0.4756024296213379,0.4553614087041473
0.6058180642970888,0.2639348262253072,0.0721376029112355,0.32662560675417895
0.13108776022357888,0.7939687655282446,0.8947021610863618,0.7504474389176663
0.7081537693213156,0.6632543004868854,0.6792560175596292,0.719374269048989
0.8459332643566899,0.19108255267209073,0.26378222024192455,0.18356492670263358
0.14577928159635836,0.9352782212331304,0.871876418340326,0.9412908273730953
0.07328553504068462,0.810573487084737,0.7888618710910529,0.8651605616339761
0.71243986209676,0.024667638137572286,0.026317344636678744,0.03475416950315342
0.754883434563056,0.04302456200838255,0.030099038719127787,0.06797795942837015
0.9834811071645775,0.01501252977097068,0.014102720241981686,0.017702894869805294
0.5348124388158892,0.6736183250880372,0.7745064789245774,0.7048192591896479
0.24652723115930228,0.12827699841729912,0.1313435767559467,0.08631465689955461
0.48317468850711953,0.5046512166467239,0.6550813195410236,0.6901671835422409
0.9272032562568069,0.04000417973045344,0.04093735923629982,0.062119721047035205
0.5855280790228566,0.6038862312721957,0.6927631209535132,0.608192942964304
0.8527565570437186,0.04470594907785008,0.045608004016827956,0.06788582362448853
0.31743474500143753,0.2205697982871455,0.19643775372860828,0.24407826068599758
0.8534747127796094,0.6916281412954219,0.6872109036399734,0.7165093573430129
0.27159903520456463,0.4547759489470766,0.41710106022702365,0.5684690393581666
0.2607831514137905,0.6429426745240235,0.6394026871700608,0.7291067951807763
0.8224962981005396,0.7830612819592015,0.7535617636116382,0.9050120439766165
0.10518684734740277,0.30824023468261463,0.29918155808951374,0.397057705765823
0.32251054616030217,0.4077294130978205,0.41999453888401517,0.42601033281695344
0.6382045168253396,0.944611043398558,0.972657664587057,0.8799971348248543
0.050713970169773685,0.9899049606704513,0.8621150000278208,0.9791481689072601
0.3478121449086724,0.4079132453684641,0.37961764425076416,0.34245171597993274
0.14441686795474112,0.1592840922538098,0.1894932467057956,0.3182533682000136
0.5028597768711351,0.16597023771940422,0.1665533936084106,0.14892558364603886
0.516545332475892,0.8138772621592699,0.8318333857522129,0.7576890713157345
0.024556074958057176,0.621146332468219,0.5845820077918493,0.8765577871551684
0.6569954028735172,0.3000994226551804,0.2911254449893058,0.2873502857085032
0.14032970507747305,0.03780559266483334,0.03575028887725518,0.15809455663445937
0.6537962498511062,0.16077762287907638,0.18892001832697136,0.18325497133513424
0.9079970277849367,0.4623680470223622,0.5537679866521253,0.4145423478621565
0.3296248726009342,0.44969886011593885,0.36448811054243313,0.3791566352454644
0.3253906953741875,0.5485564441594015,0.5440679584252536,0.5458784861541401
0.04046271828783313,0.4846380145284621,0.5016905927880866,0.4672314737176567
0.3030320704242897,0.9049048378087307,0.9325760906322158,0.99586356089639
0.8139418925119088,0.3058114751319564,0.30146251959313863,0.29996588896650944
0.9121973148816804,0.9370521473753335,0.9365320753596442,0.940051294357728
0.6123731507157856,0.4542571200702131,0.49115411766584527,0.4941806928189334
0.765024241107799,0.5412623356117872,0.48676575468819394,0.5560225204529625
0.3021741380324602,0.6054670775331852,0.6145582018065604,0.6160914206705642
0.40931648232713747,0.9233943307066323,0.8720160020221053,0.9262884857088812
0.6568300759298338,0.02701110251853644,0.009736984107796935,0.03124826646009515
0.24552857147117452,0.3309574264890427,0.32308474116566477,0.40309751404524397
0.538185623043747,0.8437352242247156,0.7955137995670518,0.8241501022172808
0.15536688455740252,0.2598484960624824,0.28259295192720624,0.2130246828853828
0.6711175039521748,0.004028502771029384,0.0025968159954095687,0.007744171460976382
0.9425910671061095,0.2817323403472135,0.16540019186844834,0.6726710517856871
0.8569521025494363,0.25047930687535414,0.15663882405306584,0.31296667678927315
0.2533590468199689,0.08592096811557938,0.07695557253121744,0.09230294022443286
0.12716651190824443,0.10594667729147468,0.10692522932794739,0.11482542421109318
0.48040233555678613,0.0824716346902879,0.06986001715257548,0.07377492760864551
0.03024672728401466,0.00038915611764361185,0.0001968651563599676,0.0002644915146983392
0.2618726528694763,0.6321761295453073,0.747213222786109,0.7461081773048133
0.5661934777839057,0.18412344766425348,0.1664382603481681,0.17570263939902597
