18
2000
p_lm,p_nn,p_dnn,p_dnn2
0.3913593908238687,0.09241964300754715,0.09339894771953285,0.09335866263481263
0.6778703953177003,0.35149039225442014,0.3397303023541769,0.34183380904821414
0.9885004170972505,0.5922276915417544,0.560581744022937,0.5616530395939536
0.6615568550908947,0.4212919477557301,0.4382770807261067,0.45065884995047056
0.9997863753241578,0.4463022219248052,0.46153614539242194,0.4511141559898584
0.1012089929738206,0.41624027933456775,0.44427944632303173,0.44511732159983686
0.39987827445235635,0.1804499440292121,0.16934049022719777,0.17205896057758008
0.140311545289846,0.7382721166751631,0.8617989425337954,0.9424279095422097
0.9936941061777393,0.0859595049910566,0.07506601355465954,0.07660413709845276
0.4855590168533832,0.38601478125615596,0.28622315761130834,0.2888039523690016
0.2945146771892358,0.09151875001827198,0.12146873529882385,0.10267022989815008
0.04333716182872927,0.2528112441032584,0.2590038827495307,0.25960269558779847
0.32920702707824145,0.829840501865214,0.8180202815945468,0.816216694648377
0.6941658930238566,0.7975918811950747,0.6968314229369079,0.6968992813109605
0.6159429805436878,0.48195638445562883,0.49387727393778114,0.43600173695484346
0.4729595585896088,0.9352192030446634,0.8960337072763919,0.8702007299320782
0.9786984168183641,0.4236414915738227,0.4622240243677116,0.4622235590397601
0.2317607766790475,0.05417103580022549,0.053423209556128524,0.08439210144358938
0.45858540049952223,0.20135989710278834,0.15882266370260678,0.13484149555325492
0.6654821212415836,0.5547266872851646,0.4909238628155902,0.4908240235125141
0.7448896332534132,0.5060224442584631,0.4537091194246712,0.4658732588388309
0.6621705634212424,0.9728848827472729,0.7736541205540098,0.9139506396507286
0.7083414670052826,0.5227570105018693,0.5478867052780618,0.5444526461360255
0.11841666647752747,0.9001932147996818,0.9605322082595262,0.9266333485833589
0.7424972837742561,0.7202779837121909,0.7802078055109036,0.7690036773399966
0.15136901415881385,0.0036709152384385626,0.004225197637736589,0.003751044477175351
0.7791468162387838,0.6651787137027556,0.625940544319384,0.6159845754199221
0.058713882962620825,0.07168503350496558,0.06385542133739708,0.07038755505677421
0.6703807659507621,0.0014362137356063707,0.0023016267343616463,0.002311966359690563
0.511255634149212,0.12578429656468493,0.14831640151216247,0.14817365291846984
0.5607202448086359,0.4884611973493842,0.4277255553720213,0.43834363163232437
0.619448716686853,0.030534624842776838,0.02312102900514968,0.022280739794370397
0.5344589651712661,0.7237068406423923,0.7621102926015895,0.7620325566454024
0.29017165209601,0.6259347520137525,0.6030606860149024,0.6190683822463833
0.7032143553371495,0.006808820280257607,0.005705421109705145,0.007577449688294922
0.6360793443065749,0.5238383075090803,0.5550970689850028,0.5550095224629832
0.8003311821018871,0.15554819459272434,0.18998435207186282,0.16149814983994815
0.9077208671620864,0.894782654224129,0.9032691231182092,0.9033504174925511
0.4118654132742272,0.9996661489982904,0.9579821732037814,0.9707430184432548
0.43323038421266524,0.9670442437485802,0.9977096436480045,0.9708456405202436
0.8172404887116907,0.5273722541799587,0.44004933138393654,0.4216313995175699
0.981930568676771,0.35890788378798943,0.2909768010299739,0.3123584703317315
0.16839775313851885,0.5900898002027746,0.5508259638268859,0.5828032767777465
0.33489723754121514,0.9200567980502125,0.884885597169165,0.8983795072718278
0.7929941451393546,0.6748445845146669,0.7602402006872382,0.7269770271210847
0.028289363582481224,0.6347949199140571,0.6668490301987549,0.6472282173765505
0.9491586315425631,0.7810933616543589,0.7537128316704238,0.7639491875062623
0.662808380575217,0.9298242590972203,0.9587424002738338,0.9574414008243785
0.5509822994948159,0.17021686271161351,0.16291787201350671,0.14173554966779034
0.8124413458251881,0.868867467390783,0.8781694644168445,0.8779907546168905
0.15267033441861522,0.9317475801896855,0.9613744679961427,0.9539696896812486
0.5508435766936423,0.726723679634061,0.8039255111925709,0.7958428101615611
0.022979174384444072,0.001359570372817429,0.0017515728727018167,0.0015905709578339327
0.9967441680127966,0.8920336756156547,0.8049967038346674,0.8455878665339578
0.4584742327277501,0.18106796659459634,0.2251725737661271,0.1821249462811323
0.12484852338648596,0.6105250876602604,0.6189676854843376,0.6326244562478688
0.8570846911237185,0.021326887648938055,0.01959527501489586,0.019564338391049152
0.8022911711284239,0.8452020463827852,0.9077403336519386,0.9036409613669006
0.9038935430109745,0.31814458086715536,0.29760083691676475,0.2976280708772012
0.28209399693028214,0.8932200476954006,0.9848033568440753,0.9294968027431534
0.8209702540453607,0.7800292342196549,0.7138324457101963,0.7137947426294106
0.3134358701673072,0.47652438700827915,0.4599348452429689,0.4814174728798044
0.09200788087333721,0.3155742520605145,0.3818478251585621,0.3818486770564351
0.7004631759562061,0.3291528682853855,0.3426283442913234,0.3470755641637845
0.7720273728878384,0.759173272930735,0.7830390905234251,0.7950153485679765
0.06179134458535549,0.02038127855044276,0.01899883602273761,0.018820528568226094
0.5999843190908487,0.0204840762558742,0.025226839746984184,0.025266509167495635
0.3436956313171926,0.2461620177481334,0.2215281422120864,0.2218804870007436
0.7650927958137592,0.8041327247359575,0.8275980087358058,0.8241458991128906
0.6160049840391757,0.3319554532256911,0.3559174852453356,0.3509145866430261
0.9954794081809014,0.03538894851496931,0.05340315523427985,0.032092180509364875
0.38420651028979425,0.6439040201363451,0.6937780625304639,0.6959975101618247
0.28395159185106483,0.15125534373613578,0.13820715011663365,0.1332796113240747
0.6776506949904544,0.6842371113569377,0.6229195594220395,0.6754452633112789
0.9370911484947776,0.16382664862168483,0.26166918348104995,0.20881050275416058
0.988675639794615,0.3313240182527777,0.3487569531273026,0.3490079895473921
0.19899915594171516,0.06791385127735271,0.07252194382871913,0.0835330043069259
0.5027295863601485,0.7436137311107829,0.7329949971890556,0.734320591032883
0.9103432134082685,0.18718617786883118,0.18105989642106557,0.1810988144456288
0.6821207932906539,0.8876245826926453,0.8326031233275812,0.849390664865869
0.15147364713245634,0.4003866858359094,0.42538606973646953,0.4254153725455506
0.05303980018303327,0.4055374453152434,0.42831892911715586,0.5309273147382276
0.14029152790603255,0.9845926619466668,0.966350041584651,0.9664421740592463
0.3768386568144563,0.41670553060761995,0.3681710307965901,0.4188127843127777
0.2083099391327229,0.08844090964944572,0.09521769791253408,0.09071404970463762
0.5225086076864017,0.6393976605154209,0.6142922410544726,0.6216087270770474
0.816502695941968,0.5376468518244699,0.4713847799603086,0.4711205913339448
