18
2000
p_lm,p_nn,p_dnn,p_dnn2
0.1429727655827127,0.7124315531262324,0.7667646920760007,0.7673869930430687
0.7896333923364737,0.029889775134719382,0.033730774279313716,0.032770660492628924
0.16234452287702686,0.3990074262002318,0.43245550211351425,0.4563676251608346
0.8146542267821136,0.36940940491088836,0.38404053966222795,0.3719209472061257
0.6910742862172718,0.27612915139922334,0.2967423562588445,0.29618153315983253
0.4034616844139207,0.08462699701974784,0.08052468685329961,0.08062877810323871
0.19099810096924652,0.847912532959746,0.8543463135052861,0.8555848756130164
0.4629932406003212,0.5987959834370724,0.569783183579756,0.5694241718078641
0.05903941129636928,0.9912528749078023,0.8752427835509201,0.9744172198165416
0.6094595345891871,0.2565305219178343,0.24532912240092963,0.24619841606949355
0.1305538239191803,0.12728388703959911,0.14899958591408957,0.14903085489272852
0.8103772594581886,0.2719246589010994,0.2880026367675479,0.28300267135466173
0.3706931726678211,0.6888306616366984,0.631585059564468,0.656324631389759
0.9893421176965547,0.05553349256476274,0.062238463319067204,0.06038152719166517
0.20010514561217338,0.19480038013480672,0.2219156141311578,0.19251497611549961
0.8454871335573914,0.5314894794086128,0.5536417718170441,0.5516123953710618
0.6108418961747126,0.060185574583370725,0.07100358533571496,0.0617154468582761
0.0033002558807952655,0.8376008774161936,0.8736821003385957,0.8685671806352555
0.5911201290767594,0.4091687290405088,0.4848425559214551,0.4604940148050999
0.9968318222624054,0.5067316945251179,0.48708664608195407,0.4913681267854817
0.6822836761762927,0.12072112385354329,0.1255333868423141,0.12921734714546879
0.05803627232480278,0.33185272660116893,0.3677828303192229,0.3679564414161923
0.8465322442649652,0.008003259217821421,0.00847560347311702,0.008288978022204336
0.8939414009040723,0.07814923855269795,0.08847880689425663,0.08063571780829944
0.13396883266095827,0.4820550973599894,0.4771361558883861,0.44813809311728037
0.796374179457024,0.8467259893774615,0.803746700038652,0.8114269767227513
0.32670924696829995,0.07719286831566784,0.1379682329775205,0.1365579915499241
0.29482309863676626,0.8403030709947148,0.8801022905937271,0.8701123673950055
0.37865947939456934,0.160107365599079,0.15139377879703425,0.16196264292466522
0.8985592640102893,0.2770328000076595,0.2577948548818857,0.2814273063075128
0.8344184825620135,0.47420504255074847,0.46685497189037706,0.46901001609859727
0.03083128819392203,0.7416612804766319,0.6717051835876671,0.6942351381388097
0.6529466501499386,0.4039315728328011,0.3961227722790287,0.400039330496599
0.7785296114487767,0.22987925676171483,0.25439411765225683,0.2607249136305855
0.5047015776648152,0.21710463602518615,0.2382306436571705,0.23246037871626846
0.73003950640222,0.023958917702049998,0.026667394861512064,0.02640149717216861
0.07162460805692487,0.23107668027902284,0.2508628077313171,0.23984501217245835
0.4866950474365719,0.07411035950951472,0.07539396699628642,0.07696721649414778
0.4247767078398311,0.8182172289218377,0.8437831243661879,0.8437676775518006
0.5922205869908103,0.7449593756166807,0.7936298537919801,0.7914539847728841
0.4321933024451492,0.6101707244964132,0.6437712455150655,0.621147730995063
0.02395986202968138,0.6905133604326374,0.6906603384606176,0.6890110343284146
0.9928407569734525,0.12619896317156043,0.11714425857614622,0.11409649796727792
0.5424883565131273,0.4845309398511016,0.5090126994566505,0.5023734888541589
0.8966460069457572,0.40847195564834504,0.42106515093137575,0.4208811159059842
0.24102613585979427,0.41044536737851733,0.42925103176117596,0.4278060067979741
0.23653585297540783,0.6185348722377009,0.6285644847354506,0.6281569908765321
0.8142048740194412,0.6865245673049452,0.667786344539606,0.6671921085602671
0.8154285286812983,0.21743425197097754,0.32898683876529866,0.3283790711516301
0.05950559412690621,0.8067980244002597,0.865807259399004,0.9955498097180916
0.8628539016713332,0.22186585978232964,0.2425313142385105,0.24290528342873796
0.26084236375048897,0.14787127304497452,0.1887985175756497,0.1794645319413719
0.5370712288220642,0.6166645813304498,0.636496222008981,0.6358005601003298
0.803246808573656,0.6008660296409987,0.5916363649539531,0.5838433982626872
0.8609632684639783,0.580193582606197,0.615066309460353,0.6058663273627295
0.200560612077906,0.5345140053366807,0.6092063329355051,0.6022739246301696
0.10943896036487252,0.7732463411792422,0.7428926263142045,0.7439700511153073
0.38115329878215465,0.37214097173801086,0.35185211626800295,0.3520261289358171
0.38706353050685804,0.8957247388533628,0.9210506505881558,0.9266875310758668
0.3410570588676648,0.5296341799546814,0.5087424578691067,0.4965127784217258
0.4540845747266983,0.45863692417554147,0.4241270150374641,0.42370225988198995
0.8296577867979266,0.1384724246355735,0.11546804909190952,0.12231892556073501
0.9352394738354731,0.25854064338454197,0.2414029686162572,0.2472348320621155
0.8276439780348347,0.618979830333269,0.601607398405138,0.6007877372680337
0.9451764738253999,0.7450843571104222,0.8099410541171795,0.7977788108624371
0.4034948781700326,0.9810694020160968,0.8464212254804699,0.9422012967761363
0.7843452509209368,0.4923922305703887,0.4600516019817279,0.4606370382674958
0.3998188372601028,0.7749690167269397,0.7936451073460237,0.8049391824733962
